101,,,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,,,
101,03,05,02,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Вбудована техніка,Пральні машині вбудовані,Прально-сушильні машини вбудовані
101,03,06,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Вбудована техніка,Мікрохвильові печі вбудовані,
101,03,06,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Вбудована техніка,Мікрохвильові печі вбудовані,Мікрохвильові печі вбудовані
101,03,07,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Вбудована техніка,Кавові машини вбудовані,
101,03,07,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Вбудована техніка,Кавові машини вбудовані,Кавові машини вбудовані
101,03,08,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Вбудована техніка,Витяжки кухонні вбудовані,
101,03,08,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Вбудована техніка,Витяжки кухонні вбудовані,Витяжки повновбудовувані
101,03,08,02,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Вбудована техніка,Витяжки кухонні вбудовані,Витяжки вбудовані камінні
101,03,08,03,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Вбудована техніка,Витяжки кухонні вбудовані,Витяжки вбудовані купольні
101,03,08,04,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Вбудована техніка,Витяжки кухонні вбудовані,Витяжки похилі
101,03,08,05,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Вбудована техніка,Витяжки кухонні вбудовані,Витяжки вбудовані пласкі
101,03,08,06,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Вбудована техніка,Витяжки кухонні вбудовані,Витяжки вбудовані телескопічні
101,03,99,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Вбудована техніка,Аксесуари та витратні матеріали для вбудованої техніки,
101,03,99,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Вбудована техніка,Аксесуари та витратні матеріали для вбудованої техніки,Аксесуари та витратні матеріали для вбудованої техніки
101,04,,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,,
101,04,01,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Пилососи,
101,04,01,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Пилососи,Пилососи акумуляторні
101,04,01,02,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Пилососи,Пилососи віконні
101,04,01,03,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Пилососи,Пилососи-роботи
101,04,01,04,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Пилососи,Пилососи побутові
101,04,01,05,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Пилососи,Пилососи миючі
101,04,02,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Праски та прасувальні системи,
101,04,02,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Праски та прасувальні системи,Праски-парогенератори
101,04,02,02,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Праски та прасувальні системи,Прасувальні системи
101,04,02,03,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Праски та прасувальні системи,Праски
101,04,03,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Швейна техніка,
101,04,03,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Швейна техніка,Оверлоки
101,04,03,03,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Швейна техніка,Швейні машини
101,04,04,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Машинки для видалення катишків,
101,04,04,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Машинки для видалення катишків,Машинки для видалення катишків
101,04,05,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Пароочищувачі,
101,04,05,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Пароочищувачі,Пароочищувачі
101,04,06,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Засоби від комах,
101,04,06,02,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Засоби від комах,Засоби від комах
101,04,07,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Сушарки для взуття,
101,04,07,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Сушарки для взуття,Сушарки для взуття
101,04,99,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Аксесуари та витратні матеріали техніки для догляду за будинком та одягом,
101,04,99,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для догляду за будинком та одягом,Аксесуари та витратні матеріали техніки для догляду за будинком та одягом,Аксесуари та витратні матеріали техніки для догляду за будинком та одягом
101,05,,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,,
101,05,01,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для підготовки продуктів,
101,05,01,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для підготовки продуктів,Блендери
101,05,01,02,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для підготовки продуктів,Вакуумні пакувальники
101,05,01,03,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для підготовки продуктів,Ваги кухонні
101,05,01,04,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для підготовки продуктів,Подрібнювачі для продуктів
101,05,01,05,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для підготовки продуктів,Кухонні машини
101,05,01,06,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для підготовки продуктів,Скибкорізки
101,05,01,07,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для підготовки продуктів,Міксери
101,05,01,08,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для підготовки продуктів,М'ясорубки
101,05,02,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування продуктів,
101,05,02,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування продуктів,Бутербродниці та вафельниці
101,05,02,02,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування продуктів,"Морозивниці, йогуртниці"
101,05,02,03,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування продуктів,"Мультиварки, мультипечі, фритюрниці та пароварки"
101,05,02,04,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування продуктів,Плитки електричні настільні
101,05,02,05,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування продуктів,Сушарки для овочів та фруктів
101,05,02,06,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування продуктів,Тостери
101,05,02,07,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування продуктів,Хлібопечі
101,05,02,08,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування продуктів,Електрогрилі
101,05,02,10,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування продуктів,Плитки газові настільні
101,05,02,11,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування продуктів,Плитки комбіновані настільні
101,05,02,13,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування продуктів,Електрошашличниці
101,05,03,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування напоїв,
101,05,03,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування напоїв,Кавомолки
101,05,03,02,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування напоїв,Кавові машини
101,05,03,03,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування напоїв,Кавоварки
101,05,03,04,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування напоїв,Соковитискачі
101,05,03,05,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування напоїв,Термопоти
101,05,03,06,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування напоїв,Електрочайники
101,05,03,08,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування напоїв,Cпінювачі-підігрівачі
101,05,03,09,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кухонна техніка для приготування напоїв,Сифони для газування води
101,05,04,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кава,
101,05,04,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кава,Кава в зернах
101,05,04,02,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Кава,Кава у капсулах
101,05,99,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Аксесуари та витратні матеріали для кухонної техніки,
101,05,99,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Кухонна техніка,Аксесуари та витратні матеріали для кухонної техніки,Аксесуари та витратні матеріали для кухонної техніки
101,06,,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для краси та здоров'я,,
101,06,01,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для краси та здоров'я,Техніка для краси,
101,06,01,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для краси та здоров'я,Техніка для краси,Машинки для стрижки та тримери
101,06,01,03,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для краси та здоров'я,Техніка для краси,Прилади для укладання волосся
101,06,01,04,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для краси та здоров'я,Техніка для краси,Фени
101,06,01,05,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для краси та здоров'я,Техніка для краси,Електричні бритви чоловічі
101,06,01,07,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для краси та здоров'я,Техніка для краси,Епілятори та жіночі бритви
101,06,01,98,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для краси та здоров'я,Техніка для краси,Інша техніка для краси
101,06,02,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для краси та здоров'я,Техніка для здоров'я,
101,06,02,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для краси та здоров'я,Техніка для здоров'я,Ваги підлогові
101,06,02,02,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для краси та здоров'я,Техніка для здоров'я,Зубні щітки електричні
101,06,02,03,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для краси та здоров'я,Техніка для здоров'я,Іригатори
101,06,02,04,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для краси та здоров'я,Техніка для здоров'я,Масажери електричні
101,06,02,07,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для краси та здоров'я,Техніка для здоров'я,Електричні прострирадла та ковдри
101,06,02,08,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для краси та здоров'я,Техніка для здоров'я,Електростимулятори
101,06,99,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для краси та здоров'я,Аксесуари та витратні матеріали техніки для краси та здоров'я,
101,06,99,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,Техніка для краси та здоров'я,Аксесуари та витратні матеріали техніки для краси та здоров'я,Аксесуари та витратні матеріали техніки для краси та здоров'я
101,07,,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,,
101,07,01,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Кухонний посуд для приготування,
101,07,01,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Кухонний посуд для приготування,Гейзерні кавоварки і турки
101,07,01,02,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Кухонний посуд для приготування,Заварники і френч-преси
101,07,01,03,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Кухонний посуд для приготування,Каструлі і ковші
101,07,01,04,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Кухонний посуд для приготування,Кришки для посуду
101,07,01,05,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Кухонний посуд для приготування,Набори посуду
101,07,01,06,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Кухонний посуд для приготування,Сковороди
101,07,01,07,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Кухонний посуд для приготування,Чайники
101,07,02,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Посуд для зберігання продуктів,
101,07,02,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Посуд для зберігання продуктів,Банки для зберігання продуктів
101,07,02,02,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Посуд для зберігання продуктів,Пляшки для води
101,07,02,03,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Посуд для зберігання продуктів,Ємності для спецій і рідин
101,07,02,04,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Посуд для зберігання продуктів,Контейнери для зберігання продуктів
101,07,02,06,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Посуд для зберігання продуктів,Термоси і термочашки
101,07,02,07,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Посуд для зберігання продуктів,Хлібниці
101,07,03,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Посуд для випікання і запікання,
101,07,03,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Посуд для випікання і запікання,Форми для випікання і запікання
101,07,04,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Столовий посуд для сервірування столу,
101,07,04,01,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Столовий посуд для сервірування столу,Набори посуду для сервірування
101,07,04,02,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Столовий посуд для сервірування столу,Блюда 
101,07,04,03,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Столовий посуд для сервірування столу,Cалатниці
101,07,04,04,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Столовий посуд для сервірування столу,Тарілки
101,07,04,05,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Столовий посуд для сервірування столу,Килимки для сервірування столу
101,07,04,06,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Столовий посуд для сервірування столу,Чашки
101,07,04,07,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,ПОСУД І КУХОННЕ ПРИЛАДДЯ,Столовий посуд для сервірування столу,Аксесуари для сервірування столу в колекціях
